District Name,Neighborhood Name,Weekday,Year,Month,Day,Victims
Eixample,la Dreta de l'Eixample,Monday,2018,7,2,1
Gràcia,la Vila de Gràcia,Tuesday,2018,12,4,10
Eixample,la Dreta de l'Eixample,Friday,2018,7,20,1
Eixample,la Dreta de l'Eixample,Monday,2018,10,8,1
Eixample,la Dreta de l'Eixample,Thursday,2018,1,25,2
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,28,1
Eixample,la Dreta de l'Eixample,Thursday,2018,1,4,1
Eixample,el Fort Pienc,Wednesday,2018,5,23,2
Eixample,la Dreta de l'Eixample,Monday,2018,1,15,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,4,26,1
Sant Martí,el Poblenou,Wednesday,2018,7,4,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,2,12,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,6,19,2
Eixample,la Dreta de l'Eixample,Friday,2018,8,17,1
Eixample,el Fort Pienc,Monday,2018,6,18,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,2,19,1
Eixample,la Dreta de l'Eixample,Thursday,2018,6,14,1
Eixample,la Dreta de l'Eixample,Monday,2018,8,13,1
Eixample,la Dreta de l'Eixample,Thursday,2018,4,5,1
Eixample,la Dreta de l'Eixample,Monday,2018,12,31,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,11,28,1
Sant Martí,el Poblenou,Sunday,2018,4,22,1
Eixample,la Dreta de l'Eixample,Thursday,2018,5,31,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,21,0
Gràcia,la Vila de Gràcia,Tuesday,2018,10,30,1
Gràcia,la Vila de Gràcia,Saturday,2018,8,25,1
Eixample,la Dreta de l'Eixample,Thursday,2018,5,31,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,12,18,2
Eixample,la Dreta de l'Eixample,Thursday,2018,4,19,1
Eixample,la Dreta de l'Eixample,Friday,2018,11,9,2
Eixample,la Dreta de l'Eixample,Monday,2018,12,10,1
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Sunday,2018,5,13,1
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Sunday,2018,2,18,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,2018,1,21,2
Eixample,la Dreta de l'Eixample,Wednesday,2018,10,3,1
Gràcia,la Vila de Gràcia,Tuesday,2018,10,23,1
Eixample,el Fort Pienc,Saturday,2018,6,30,1
Sarrià-Sant Gervasi,Sarrià,Saturday,2018,2,24,1
Sarrià-Sant Gervasi,Sarrià,Wednesday,2018,12,19,1
Sant Martí,el Poblenou,Thursday,2018,3,1,1
Eixample,el Fort Pienc,Saturday,2018,2,17,2
Eixample,el Fort Pienc,Wednesday,2018,12,5,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,7,13,1
Sant Martí,el Poblenou,Friday,2018,3,9,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,2,27,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,1,20,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,7,24,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,6,5,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,5,9,2
Eixample,la Dreta de l'Eixample,Wednesday,2018,10,10,1
Sarrià-Sant Gervasi,Sarrià,Tuesday,2018,12,18,1
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,2018,12,18,0
Eixample,la Dreta de l'Eixample,Thursday,2018,12,13,1
Eixample,la Dreta de l'Eixample,Saturday,2018,1,20,0
Eixample,la Dreta de l'Eixample,Tuesday,2018,2,20,1
Gràcia,la Vila de Gràcia,Thursday,2018,1,25,2
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,4,27,0
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,7,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,2018,7,1,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,1,4,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,9,13,1
Gràcia,la Vila de Gràcia,Wednesday,2018,7,18,1
Gràcia,la Vila de Gràcia,Wednesday,2018,7,11,1
Sarrià-Sant Gervasi,les Tres Torres,Saturday,2018,5,19,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,1,31,3
Sant Martí,el Poblenou,Wednesday,2018,5,23,1
Sant Martí,el Poblenou,Monday,2018,9,3,1
Eixample,el Fort Pienc,Friday,2018,9,28,1
Eixample,el Fort Pienc,Thursday,2018,8,30,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,7,27,2
Eixample,la Dreta de l'Eixample,Monday,2018,12,31,1
Eixample,la Dreta de l'Eixample,Sunday,2018,12,2,2
Eixample,la Dreta de l'Eixample,Saturday,2018,9,29,2
Eixample,la Dreta de l'Eixample,Friday,2018,10,26,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,5,22,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,6,13,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,5,23,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,11,16,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,6,26,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,2,12,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,8,24,1
Eixample,la Dreta de l'Eixample,Friday,2018,5,4,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,4,4,1
Eixample,la Dreta de l'Eixample,Friday,2018,3,23,6
Eixample,la Dreta de l'Eixample,Monday,2018,12,17,1
Eixample,la Dreta de l'Eixample,Thursday,2018,5,31,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,3,10,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,6,27,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,9,6,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,1,16,2
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,3,22,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,2,9,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,11,20,2
Sant Martí,el Poblenou,Wednesday,2018,11,28,1
Sarrià-Sant Gervasi,les Tres Torres,Sunday,2018,1,21,2
Eixample,la Dreta de l'Eixample,Thursday,2018,5,3,1
Eixample,la Dreta de l'Eixample,Monday,2018,11,19,1
Eixample,la Dreta de l'Eixample,Friday,2018,1,19,2
Eixample,la Dreta de l'Eixample,Sunday,2018,10,28,1
Eixample,la Dreta de l'Eixample,Friday,2018,11,23,1
Eixample,la Dreta de l'Eixample,Saturday,2018,1,27,1
Eixample,la Dreta de l'Eixample,Monday,2018,9,10,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,10,17,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,10,1
Eixample,la Dreta de l'Eixample,Saturday,2018,3,3,1
Sarrià-Sant Gervasi,les Tres Torres,Sunday,2018,11,25,2
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,2018,7,11,1
Gràcia,la Vila de Gràcia,Friday,2018,2,23,1
Sarrià-Sant Gervasi,les Tres Torres,Friday,2018,12,21,1
Sarrià-Sant Gervasi,les Tres Torres,Monday,2018,9,3,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,4,4,1
Eixample,la Dreta de l'Eixample,Saturday,2018,3,17,2
Sant Martí,el Parc i la Llacuna del Poblenou,Tuesday,2018,6,19,1
Sant Martí,el Parc i la Llacuna del Poblenou,Sunday,2018,9,30,1
Sarrià-Sant Gervasi,Sarrià,Thursday,2018,5,3,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,3,14,1
Sarrià-Sant Gervasi,Sarrià,Thursday,2018,5,24,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,2,21,1
Eixample,la Dreta de l'Eixample,Friday,2018,12,14,2
Sant Martí,el Poblenou,Saturday,2018,12,1,1
Eixample,la Dreta de l'Eixample,Friday,2018,4,13,1
Eixample,la Dreta de l'Eixample,Monday,2018,6,18,1
Gràcia,la Vila de Gràcia,Thursday,2018,9,6,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,7,20,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,2018,5,13,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,3,15,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,1,19,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,12,4,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,1,6,1
Eixample,la Dreta de l'Eixample,Thursday,2018,12,13,1
Eixample,la Dreta de l'Eixample,Monday,2018,2,19,1
Eixample,el Fort Pienc,Thursday,2018,5,3,1
Sant Martí,el Poblenou,Tuesday,2018,10,9,0
Eixample,la Dreta de l'Eixample,Tuesday,2018,7,3,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,11,26,1
Eixample,la Dreta de l'Eixample,Friday,2018,11,2,2
Eixample,la Dreta de l'Eixample,Sunday,2018,8,26,1
Eixample,la Dreta de l'Eixample,Saturday,2018,7,14,2
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,11,28,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,7,24,2
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,9,7,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,3,3,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,1,8,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,2018,7,15,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,10,25,2
Sant Martí,el Poblenou,Wednesday,2018,1,31,1
Eixample,la Dreta de l'Eixample,Sunday,2018,3,4,2
Sant Martí,el Poblenou,Wednesday,2018,3,28,0
Sarrià-Sant Gervasi,les Tres Torres,Friday,2018,4,20,2
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,2018,8,29,2
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,2018,11,21,1
Sarrià-Sant Gervasi,les Tres Torres,Sunday,2018,10,21,1
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,2018,4,4,1
Sarrià-Sant Gervasi,les Tres Torres,Friday,2018,6,8,1
Sarrià-Sant Gervasi,les Tres Torres,Monday,2018,2,12,1
Sarrià-Sant Gervasi,les Tres Torres,Thursday,2018,9,27,1
Sarrià-Sant Gervasi,les Tres Torres,Thursday,2018,12,27,1
Sarrià-Sant Gervasi,les Tres Torres,Sunday,2018,8,19,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,3,13,2
Eixample,la Dreta de l'Eixample,Monday,2018,6,18,2
Gràcia,la Vila de Gràcia,Friday,2018,7,13,1
Gràcia,la Vila de Gràcia,Sunday,2018,9,16,1
Eixample,el Fort Pienc,Tuesday,2018,6,12,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,4,25,1
Eixample,la Dreta de l'Eixample,Monday,2018,2,5,1
Eixample,la Dreta de l'Eixample,Thursday,2018,4,19,1
Eixample,el Fort Pienc,Thursday,2018,10,4,1
Eixample,el Fort Pienc,Tuesday,2018,6,12,2
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,21,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,3,3
Eixample,el Fort Pienc,Sunday,2018,10,14,1
Eixample,el Fort Pienc,Thursday,2018,2,1,1
Gràcia,la Vila de Gràcia,Saturday,2018,12,15,2
Eixample,el Fort Pienc,Tuesday,2018,3,20,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,4,18,3
Eixample,la Dreta de l'Eixample,Friday,2018,5,25,1
Eixample,la Dreta de l'Eixample,Friday,2018,9,28,1
Eixample,la Dreta de l'Eixample,Friday,2018,3,2,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,8,14,1
Eixample,la Dreta de l'Eixample,Monday,2018,9,3,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,11,27,1
Sant Martí,el Poblenou,Friday,2018,2,23,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,2018,11,11,1
Eixample,el Fort Pienc,Sunday,2018,12,9,4
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,2018,8,28,1
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,2018,9,18,1
Sarrià-Sant Gervasi,les Tres Torres,Saturday,2018,12,8,3
Sarrià-Sant Gervasi,les Tres Torres,Monday,2018,12,17,1
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,2018,9,18,1
Sarrià-Sant Gervasi,les Tres Torres,Friday,2018,2,16,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,4,23,1
Sarrià-Sant Gervasi,les Tres Torres,Friday,2018,12,21,1
Sarrià-Sant Gervasi,les Tres Torres,Thursday,2018,5,24,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,10,10,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,9,26,2
Sant Martí,el Poblenou,Sunday,2018,6,17,2
Sant Martí,el Poblenou,Saturday,2018,12,22,1
Sarrià-Sant Gervasi,Sarrià,Thursday,2018,12,13,1
Sarrià-Sant Gervasi,Sarrià,Monday,2018,7,2,2
Sarrià-Sant Gervasi,Sarrià,Thursday,2018,5,17,1
Sarrià-Sant Gervasi,Sarrià,Wednesday,2018,12,5,1
Eixample,la Dreta de l'Eixample,Friday,2018,4,20,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,5,8,1
Gràcia,la Vila de Gràcia,Wednesday,2018,9,19,1
Eixample,el Fort Pienc,Saturday,2018,5,19,1
Sarrià-Sant Gervasi,les Tres Torres,Thursday,2018,9,13,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,8,24,1
Sarrià-Sant Gervasi,les Tres Torres,Saturday,2018,8,25,0
Sarrià-Sant Gervasi,les Tres Torres,Monday,2018,10,29,1
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,2018,2,14,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,3,6,1
Eixample,la Dreta de l'Eixample,Thursday,2018,1,18,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,6,8,1
Sarrià-Sant Gervasi,Sarrià,Thursday,2018,4,19,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,2018,3,25,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,1,31,1
Eixample,la Dreta de l'Eixample,Friday,2018,4,20,2
Eixample,la Dreta de l'Eixample,Wednesday,2018,6,20,2
Eixample,la Dreta de l'Eixample,Monday,2018,8,13,1
Eixample,la Dreta de l'Eixample,Monday,2018,3,12,1
Sant Martí,el Poblenou,Tuesday,2018,8,14,1
Sant Martí,el Poblenou,Sunday,2018,12,2,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,3,8,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,7,1
Eixample,la Dreta de l'Eixample,Monday,2018,5,7,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,8,4,1
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,2018,10,2,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,9,25,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,9,25,2
Eixample,la Dreta de l'Eixample,Saturday,2018,9,15,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,7,30,1
Eixample,la Dreta de l'Eixample,Monday,2018,9,3,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,17,4
Eixample,la Dreta de l'Eixample,Friday,2018,11,16,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,7,3,1
Eixample,la Dreta de l'Eixample,Thursday,2018,10,25,1
Eixample,la Dreta de l'Eixample,Thursday,2018,6,14,1
Eixample,la Dreta de l'Eixample,Saturday,2018,4,21,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,6,12,1
Eixample,la Dreta de l'Eixample,Friday,2018,7,13,1
Eixample,la Dreta de l'Eixample,Monday,2018,2,19,1
Sant Martí,el Poblenou,Thursday,2018,11,15,1
Sant Martí,el Poblenou,Wednesday,2018,12,26,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,5,14,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,12,1,1
Eixample,la Dreta de l'Eixample,Monday,2018,5,14,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,10,1
Eixample,la Dreta de l'Eixample,Sunday,2018,12,9,1
Eixample,la Dreta de l'Eixample,Saturday,2018,4,14,1
Eixample,la Dreta de l'Eixample,Friday,2018,12,14,1
Eixample,el Fort Pienc,Wednesday,2018,4,25,1
Sant Martí,el Poblenou,Thursday,2018,6,21,1
Eixample,el Fort Pienc,Friday,2018,11,16,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,2,20,1
Eixample,la Dreta de l'Eixample,Saturday,2018,8,4,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,1,24,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,1,3,0
Eixample,la Dreta de l'Eixample,Saturday,2018,11,10,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,2018,12,2,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,6,1,1
Eixample,el Fort Pienc,Tuesday,2018,11,20,1
Eixample,el Fort Pienc,Wednesday,2018,10,24,1
Eixample,el Fort Pienc,Thursday,2018,5,3,1
Eixample,la Dreta de l'Eixample,Thursday,2018,12,20,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,10,23,1
Gràcia,la Vila de Gràcia,Saturday,2018,2,10,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,10,30,2
Eixample,la Dreta de l'Eixample,Monday,2018,3,26,2
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,2018,5,7,1
Sarrià-Sant Gervasi,Sarrià,Tuesday,2018,2,27,1
Sarrià-Sant Gervasi,Sarrià,Tuesday,2018,3,20,1
Sarrià-Sant Gervasi,Sarrià,Monday,2018,10,22,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,12,11,2
Eixample,la Dreta de l'Eixample,Sunday,2018,12,23,1
Eixample,la Dreta de l'Eixample,Friday,2018,10,19,1
Eixample,la Dreta de l'Eixample,Monday,2018,4,23,1
Eixample,la Dreta de l'Eixample,Monday,2018,5,28,1
Eixample,la Dreta de l'Eixample,Monday,2018,8,20,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,10,1
Eixample,la Dreta de l'Eixample,Sunday,2018,4,22,1
Eixample,el Fort Pienc,Monday,2018,8,13,3
Eixample,el Fort Pienc,Friday,2018,4,27,1
Eixample,el Fort Pienc,Thursday,2018,1,4,1
Eixample,el Fort Pienc,Sunday,2018,6,10,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,12,19,1
Sarrià-Sant Gervasi,Sarrià,Saturday,2018,5,12,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,9,22,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,2018,10,20,2
Sant Martí,el Poblenou,Saturday,2018,12,22,0
Gràcia,la Vila de Gràcia,Monday,2018,6,18,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,1,26,2
Eixample,la Dreta de l'Eixample,Friday,2018,9,14,1
Eixample,la Dreta de l'Eixample,Monday,2018,4,16,1
Eixample,la Dreta de l'Eixample,Monday,2018,5,21,0
Eixample,la Dreta de l'Eixample,Saturday,2018,4,28,0
Sarrià-Sant Gervasi,Sarrià,Friday,2018,7,27,2
Eixample,la Dreta de l'Eixample,Monday,2018,2,26,2
Eixample,la Dreta de l'Eixample,Monday,2018,9,10,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,10,24,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,5,3,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,11,15,2
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,10,25,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,2018,7,24,1
Eixample,la Dreta de l'Eixample,Saturday,2018,5,26,1
Sarrià-Sant Gervasi,les Tres Torres,Thursday,2018,4,12,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,3,27,2
Eixample,la Dreta de l'Eixample,Saturday,2018,6,30,0
Eixample,la Dreta de l'Eixample,Thursday,2018,6,7,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,3,21,1
Eixample,la Dreta de l'Eixample,Thursday,2018,7,19,1
Sarrià-Sant Gervasi,les Tres Torres,Sunday,2018,3,18,1
Eixample,la Dreta de l'Eixample,Friday,2018,7,20,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,10,3,1
Gràcia,la Vila de Gràcia,Thursday,2018,4,26,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,12,18,1
Sarrià-Sant Gervasi,les Tres Torres,Saturday,2018,2,17,1
Sarrià-Sant Gervasi,les Tres Torres,Friday,2018,3,9,1
Sarrià-Sant Gervasi,les Tres Torres,Monday,2018,10,8,2
Sant Martí,el Poblenou,Thursday,2018,7,12,2
Eixample,el Fort Pienc,Monday,2018,7,9,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,10,1
Eixample,el Fort Pienc,Monday,2018,3,12,0
Sarrià-Sant Gervasi,Sarrià,Wednesday,2018,6,6,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,3,6,1
Eixample,la Dreta de l'Eixample,Thursday,2018,12,6,2
Gràcia,la Vila de Gràcia,Thursday,2018,9,20,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,2018,8,31,0
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,4,19,1
Sant Martí,el Poblenou,Saturday,2018,11,17,1
Eixample,el Fort Pienc,Monday,2018,5,21,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,5,30,1
Sarrià-Sant Gervasi,les Tres Torres,Monday,2018,2,26,3
Sarrià-Sant Gervasi,les Tres Torres,Sunday,2018,4,8,1
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,2018,12,11,0
Sant Martí,el Poblenou,Monday,2018,9,17,1
Gràcia,la Vila de Gràcia,Tuesday,2018,2,6,1
Gràcia,la Vila de Gràcia,Monday,2018,1,29,3
Eixample,la Dreta de l'Eixample,Friday,2018,7,27,1
Eixample,la Dreta de l'Eixample,Thursday,2018,4,12,1
Eixample,la Dreta de l'Eixample,Sunday,2018,8,12,2
Eixample,la Dreta de l'Eixample,Monday,2018,4,16,1
Eixample,el Fort Pienc,Monday,2018,12,3,1
Eixample,el Fort Pienc,Friday,2018,11,2,1
Eixample,el Fort Pienc,Monday,2018,4,16,0
Eixample,el Fort Pienc,Tuesday,2018,1,9,1
Eixample,el Fort Pienc,Monday,2018,7,2,2
Eixample,el Fort Pienc,Saturday,2018,5,5,1
Sant Martí,el Parc i la Llacuna del Poblenou,Friday,2018,5,25,1
Eixample,el Fort Pienc,Friday,2018,2,2,1
Eixample,el Fort Pienc,Friday,2018,5,4,1
Eixample,el Fort Pienc,Thursday,2018,6,7,2
Eixample,el Fort Pienc,Sunday,2018,12,30,0
Eixample,el Fort Pienc,Sunday,2018,7,1,2
Eixample,el Fort Pienc,Monday,2018,3,12,1
Gràcia,la Vila de Gràcia,Friday,2018,6,29,1
Eixample,la Dreta de l'Eixample,Monday,2018,4,9,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,8,21,1
Eixample,la Dreta de l'Eixample,Monday,2018,12,3,1
Eixample,la Dreta de l'Eixample,Thursday,2018,6,21,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,9,18,1
Eixample,el Fort Pienc,Monday,2018,10,15,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,5,16,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,4,4,0
Eixample,la Dreta de l'Eixample,Friday,2018,10,5,1
Eixample,la Dreta de l'Eixample,Thursday,2018,8,23,1
Eixample,la Dreta de l'Eixample,Friday,2018,6,1,2
Eixample,la Dreta de l'Eixample,Friday,2018,2,9,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,7,4,1
Eixample,la Dreta de l'Eixample,Friday,2018,1,5,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,3,1
Eixample,la Dreta de l'Eixample,Sunday,2018,6,3,1
Eixample,la Dreta de l'Eixample,Friday,2018,4,27,1
Eixample,la Dreta de l'Eixample,Saturday,2018,6,30,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,5,23,1
Eixample,la Dreta de l'Eixample,Friday,2018,9,21,1
Eixample,la Dreta de l'Eixample,Sunday,2018,3,4,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,8,14,2
Eixample,la Dreta de l'Eixample,Saturday,2018,9,8,1
Sant Martí,el Poblenou,Thursday,2018,12,27,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,2018,2,21,1
Eixample,la Dreta de l'Eixample,Saturday,2018,10,27,3
Gràcia,la Vila de Gràcia,Thursday,2018,10,11,1
Sarrià-Sant Gervasi,Sarrià,Thursday,2018,5,10,1
Sarrià-Sant Gervasi,Sarrià,Friday,2018,6,1,1
Sarrià-Sant Gervasi,Sarrià,Friday,2018,8,3,2
Eixample,la Dreta de l'Eixample,Thursday,2018,10,4,1
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,2018,12,13,1
Sant Martí,el Parc i la Llacuna del Poblenou,Thursday,2018,9,27,1
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,2018,1,17,0
Eixample,la Dreta de l'Eixample,Tuesday,2018,9,25,2
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Thursday,2018,10,11,2
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,28,1
Eixample,la Dreta de l'Eixample,Sunday,2018,10,21,2
Eixample,la Dreta de l'Eixample,Saturday,2018,6,2,2
Eixample,la Dreta de l'Eixample,Sunday,2018,8,19,0
Eixample,la Dreta de l'Eixample,Wednesday,2018,5,23,1
Eixample,la Dreta de l'Eixample,Monday,2018,4,9,1
Gràcia,la Vila de Gràcia,Wednesday,2018,2,14,0
Eixample,el Fort Pienc,Tuesday,2018,12,18,1
Eixample,el Fort Pienc,Sunday,2018,10,7,1
Eixample,el Fort Pienc,Wednesday,2018,11,28,1
Eixample,el Fort Pienc,Friday,2018,12,21,1
Eixample,el Fort Pienc,Tuesday,2018,11,13,1
Eixample,el Fort Pienc,Saturday,2018,10,13,1
Eixample,el Fort Pienc,Monday,2018,4,16,1
Eixample,la Dreta de l'Eixample,Monday,2018,5,28,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,2,13,2
Eixample,el Fort Pienc,Tuesday,2018,9,18,1
Eixample,el Fort Pienc,Sunday,2018,5,27,0
Eixample,el Fort Pienc,Monday,2018,7,9,1
Eixample,el Fort Pienc,Wednesday,2018,3,7,1
